formula,value,AtomicVolume_stoich_avg,AtomicVolume_min,AtomicVolume_max,AtomicWeight_stoich_avg,AtomicWeight_min,AtomicWeight_max,BoilingT_stoich_avg,BoilingT_min,BoilingT_max,Column_stoich_avg,Column_min,Column_max,CovalentRadius_stoich_avg,CovalentRadius_min,CovalentRadius_max,Density_stoich_avg,Density_min,Density_max,Electronegativity_stoich_avg,Electronegativity_min,Electronegativity_max,FirstIonizationEnergy_stoich_avg,FirstIonizationEnergy_min,FirstIonizationEnergy_max,GSbandgap_stoich_avg,GSbandgap_min,GSbandgap_max,GSenergy_pa_stoich_avg,GSenergy_pa_min,GSenergy_pa_max,GSestBCClatcnt_stoich_avg,GSestBCClatcnt_min,GSestBCClatcnt_max,GSestFCClatcnt_stoich_avg,GSestFCClatcnt_min,GSestFCClatcnt_max,GSmagmom_stoich_avg,GSmagmom_min,GSmagmom_max,GSvolume_pa_stoich_avg,GSvolume_pa_min,GSvolume_pa_max,HHIp_min,HHIp_max,HHIr_min,HHIr_max,HeatCapacityMass_stoich_avg,HeatCapacityMass_min,HeatCapacityMass_max,HeatCapacityMolar_stoich_avg,HeatCapacityMolar_min,HeatCapacityMolar_max,HeatFusion_stoich_avg,HeatFusion_min,HeatFusion_max,ICSDVolume_stoich_avg,ICSDVolume_min,ICSDVolume_max,IsAlkali_stoich_avg,IsAlkali_min,IsAlkali_max,IsDBlock_stoich_avg,IsDBlock_min,IsDBlock_max,IsFBlock_stoich_avg,IsFBlock_min,IsFBlock_max,IsMetal_stoich_avg,IsMetal_min,IsMetal_max,IsMetalloid_stoich_avg,IsMetalloid_min,IsMetalloid_max,IsNonmetal_stoich_avg,IsNonmetal_min,IsNonmetal_max,MeltingT_stoich_avg,MeltingT_min,MeltingT_max,MendeleevNumber_stoich_avg,MendeleevNumber_min,MendeleevNumber_max,MiracleRadius_min,MiracleRadius_max,NUnfilled_stoich_avg,NUnfilled_min,NUnfilled_max,NValance_stoich_avg,NValance_min,NValance_max,NdUnfilled_stoich_avg,NdUnfilled_min,NdUnfilled_max,NdValence_stoich_avg,NdValence_min,NdValence_max,NfUnfilled_stoich_avg,NfUnfilled_min,NfUnfilled_max,NfValence_stoich_avg,NfValence_min,NfValence_max,NpUnfilled_stoich_avg,NpUnfilled_min,NpUnfilled_max,NpValence_stoich_avg,NpValence_min,NpValence_max,NsUnfilled_stoich_avg,NsUnfilled_min,NsUnfilled_max,NsValence_stoich_avg,NsValence_min,NsValence_max,Number_stoich_avg,Number_min,Number_max,Polarizability_stoich_avg,Polarizability_min,Polarizability_max,Row_stoich_avg,Row_min,Row_max,SpaceGroupNumber_stoich_avg,SpaceGroupNumber_min,SpaceGroupNumber_max,Count NaN,% NaN
C8H12N2O3S,471.15,12172.15308,8.825089715,18618.05194,8.317595385,1.00794,32.065,1376.307692,20.13,4300,8.384615385,1,16,54.80769231,31,105,771.0718385,0.0899,2260,2.53,2.2,3.44,12.82869523,10.36001,14.5341,5.587692308,0,7.853,-5.709372049,-9.209713655,-3.331290765,2.466165972,2.242692341,3.722284555,3.10717442,2.825615289,4.689784664,0,0,0,7.966899038,5.64,25.786875,500,1300,500,1000,7.033153846,0.708,14.304,22.43269231,8.517,29.378,36.26965385,0.06,117.4,21.26153846,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1208.883846,14.01,3823,85.88461538,77,92,64,103,2.230769231,1,4,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.769230769,0,4,1.461538462,0,4,0.461538462,0,1,1.538461538,1,2,4.384615385,1,16,1.110289077,0.666793,2.9,1.576923077,1,3,168.2307692,12,194,0,0
CaCN2,1613.15,9309.190053,8.825089715,18592.49897,20.025525,12.0107,40.078,1552.855,77.21,4300,11.5,2,15,98.5,71,176,953.1255,1.251,2260,2.4075,1,3.04,11.610415,6.11316,14.5341,4.3425,0,6.437,-6.89523141,-9.209713655,-1.948329565,3.163079175,2.242692341,4.227260324,3.985230035,2.825615289,5.326014266,0,0,0,18.236875,5.64,37.77,500,3900,500,1500,0.859,0.647,1.04,23.1735,8.517,29.124,31.6625,0.355,117.4,23.805,5.67,44.19,0.25,0,1,0,0,0,0,0,0,0.25,0,1,0,0,0,0.75,0,1,1266.025,63.05,3823,62,7,82,72,201,2.5,0,4,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,4,2,0,3,0,0,0,2,2,2,10,6,20,7.400833333,1.1,25.73333333,2.5,2,4,201.75,194,225,0,0
Cl2O7,181.58,18531.15492,18317.50704,18592.19717,20.32242222,15.9994,35.453,123.18,90.1,238.96,16.22222222,16,17,74,66,102,1.825666667,1.429,3.214,3.377777778,3.16,3.44,13.47351222,12.96763,13.61805,0.554,0,2.493,-4.096267872,-4.756791905,-1.784433755,2.85940211,2.630893787,3.65918124,3.602620908,3.314718462,4.610279469,0,0,0,12.52555556,9.105,24.4975,500,1500,500,1000,0.820444444,0.479,0.918,30.39377778,29.378,33.949,0.882222222,0.22,3.2,19.95777778,17.36,29.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,80.75555556,54.8,171.6,88.55555556,87,94,64,64,1.777777778,1,2,6.222222222,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1.777777778,1,2,4.222222222,4,5,0,0,0,2,2,2,10,8,17,1.108222222,0.802,2.18,2.222222222,2,3,23.55555556,12,64,0,0
Dy2O3,2681.15,11167.9411,31.55699985,18592.19717,74.59964,15.9994,162.5,1190.06,90.1,2840,10.8,3,16,116.4,66,192,3421.2574,1.429,8551,2.552,1.22,3.44,10.54639,5.9389,13.61805,0,0,0,-4.694696924,-4.756791905,-4.601554453,3.165767983,2.630893787,3.968079278,3.988617721,3.314718462,4.99946661,0,0,0,17.959,9.105,31.24,500,9500,500,3100,0.62,0.173,0.918,28.8908,28.16,29.378,4.672,0.22,11.35,23.056,17.36,31.6,0,0,0,0,0,0,0.4,0,1,0.4,0,1,0,0,0,0.6,0,1,706.88,54.8,1685,64.6,31,87,64,175,2.8,2,4,8.4,6,12,0,0,0,0,0,0,1.6,0,4,4,0,10,1.2,0,2,2.4,0,4,0,0,0,2,2,2,31.2,8,66,10.2812,0.802,24.5,3.6,2,6,84.8,12,194,0,0
K2SO4,1342.15,10649.66442,27.16654579,18592.19717,24.89417143,15.9994,39.0983,448.8742857,90.1,1032,11.71428571,1,16,110.7142857,66,203,525.388,1.429,1960,2.568571429,0.82,3.44,10.5019338,4.3406633,13.61805,0.314571429,0,2.202,-3.617066252,-4.756791905,-1.097539713,3.540323064,2.630893787,5.268200874,4.460527552,3.314718462,6.637517176,0,0,0,29.77431548,9.105,73.10666667,500,1700,500,7200,0.842,0.708,0.918,28.48742857,22.7,29.6,1.038714286,0.22,2.335,35.20857143,17.36,75.63,0.285714286,0,1,0,0,0,0,0,0,0.285714286,0,1,0,0,0,0.714285714,0,1,182.9457143,54.8,388.36,63.14285714,3,88,64,230,1.714285714,1,2,4.571428571,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.428571429,0,2,2.857142857,0,4,0.285714286,0,1,1.714285714,1,2,12.28571429,8,19,13.224,0.802,43.23,2.714285714,2,4,82.28571429,12,229,0,0
Na2GeO3,1333.15,9313.021522,22.66097638,18592.19717,27.76962309,15.9994,72.64,945.8833333,90.1,3093,10.66666667,1,16,108.3333333,66,166,1210.547833,1.429,5323,2.365,0.93,3.44,9.838622,5.139076,13.61805,0.063833333,0,0.383,-3.567816338,-4.756791905,-1.260241383,3.206555839,2.630893787,3.88167309,4.040007199,3.314718462,4.890601634,0,0,0,18.13444444,9.105,29.24333333,500,5300,500,1900,0.921666667,0.32,1.228,27.96933333,23.222,29.378,7.133333333,0.22,36.94,25.63833333,17.36,39.76,0.333333333,0,1,0,0,0,0,0,0,0.333333333,0,1,0.166666667,0,1,0.5,0,1,352.9233333,54.8,1211.4,57.33333333,2,87,64,180,2,1,4,5.666666667,1,14,0,0,0,1.666666667,0,10,0,0,0,0,0,0,1.666666667,0,4,2.333333333,0,4,0.333333333,0,1,1.666666667,1,2,13,8,32,9.411,0.802,24.11,2.666666667,2,4,119.8333333,12,229,0,0
Na2Se,1148.15,35.3618208,27.20880463,39.43832888,41.64651285,22.98976928,78.96,1090,958,1156,6,1,16,150.6666667,120,166,2251.666667,968,4819,1.47,0.93,2.55,6.676847333,5.139076,9.75239,0.266333333,0,0.799,-1.997091559,-3.47079191,-1.260241383,3.830675062,3.728679007,3.88167309,4.826348146,4.697841169,4.890601634,0,0,0,28.13555556,25.92,29.24333333,1100,2200,500,6000,0.925666667,0.321,1.228,27.27433333,25.363,28.23,3.963333333,2.6,6.69,36.44333333,29.81,39.76,0.666666667,0,1,0,0,0,0,0,0,0.666666667,0,1,0,0,0,0.333333333,0,1,411.9133333,370.87,494,31,2,89,118,180,1.333333333,1,2,6,1,16,0,0,0,3.333333333,0,10,0,0,0,0,0,0,0.666666667,0,2,1.333333333,0,4,0.666666667,0,1,1.333333333,1,2,18.66666667,11,34,17.33,3.77,24.11,3.333333333,3,4,157.3333333,14,229,0,0
C14H18N2O2,445.15,11378.2744,8.825089715,18618.05194,6.841803333,1.00794,15.9994,1691.582222,20.13,4300,7.666666667,1,16,52.66666667,31,76,879.0827278,0.0899,2260,2.451666667,2.2,3.44,12.74223539,11.2603,14.5341,6.032555556,0,7.853,-5.967658088,-9.209713655,-3.331290765,2.372611507,2.242692341,3.091182017,2.989303181,2.825615289,3.894645292,0,0,0,6.827152778,5.64,14.76875,500,1300,500,500,7.5365,0.709,14.304,20.98027778,8.517,29.378,45.7175,0.06,117.4,20.43944444,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1500.274444,14.01,3823,85.33333333,77,92,64,72,2.333333333,1,4,2.666666667,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.833333333,0,4,1.166666667,0,4,0.5,0,1,1.5,1,2,3.666666667,1,8,1.088507611,0.666793,1.67,1.5,1,2,183.8888889,12,194,0,0
C4H10N2,379.15,13962.55111,8.825089715,18618.05194,5.383475,1.00794,14.0067,1097.2325,20.13,4300,6,1,15,47.25,31,76,565.2125625,0.0899,2260,2.3925,2.2,3.04,13.13086438,11.2603,14.5341,6.83675,4.496,7.853,-5.410915293,-9.209713655,-3.331290765,2.425271181,2.242692341,3.091182017,3.055650212,2.825615289,3.894645292,0,0,0,7.39046875,5.64,14.76875,1300,1300,500,500,9.24725,0.709,14.304,23.79225,8.517,29.124,29.431875,0.06,117.4,24.265,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,972.3875,14.01,3823,87,77,92,72,72,2,1,4,2.25,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1.375,0,4,0.875,0,3,0.625,0,1,1.375,1,2,3,1,7,0.971745625,0.666793,1.67,1.375,1,2,194,194,194,0,0
C4H8N2O2,513.15,13959.31926,8.825089715,18618.05194,7.2574075,1.00794,15.9994,1105.97875,20.13,4300,7.875,1,16,51.625,31,76,565.37995,0.0899,2260,2.5475,2.2,3.44,13.13331525,11.2603,14.5341,5.855125,0,7.853,-5.589102936,-9.209713655,-3.331290765,2.458492835,2.242692341,3.091182017,3.097506874,2.825615289,3.894645292,0,0,0,7.70171875,5.64,14.76875,500,1300,500,500,7.574,0.709,14.304,23.86,8.517,29.378,29.451875,0.06,117.4,22.4325,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,977.48625,14.01,3823,86.375,77,92,64,72,2.125,1,4,2.875,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.625,0,4,1.375,0,4,0.5,0,1,1.5,1,2,3.875,1,8,0.9886465,0.666793,1.67,1.5,1,2,171.25,12,194,0,0
Co(C2H3O2)2,413.15,12408.22644,8.825089715,18618.05194,11.80141567,1.00794,58.933195,1392.078667,20.13,4300,9,1,16,58.66666667,31,126,1196.417027,0.0899,8900,2.602666667,1.88,3.44,12.59900453,7.88101,13.61805,4.340133333,0,7.853,-5.528943732,-9.209713655,-3.331290765,2.428098304,2.242692341,2.736406748,3.059212164,2.825615289,3.447656463,0.103231413,0,1.5484712,7.261,5.64,10.245,500,500,500,500,6.183533333,0.421,14.304,23.29373333,8.517,29.378,32.46933333,0.06,117.4,19.69066667,5.67,32.02,0,0,0,0.066666667,0,1,0,0,0,0.066666667,0,1,0,0,0,0.933333333,0,1,1157.550667,14.01,3823,84.4,58,92,64,64,2.2,1,4,3.666666667,1,9,0.2,0,3,0.466666667,0,7,0,0,0,0,0,0,1.6,0,4,1.6,0,4,0.4,0,1,1.6,1,2,5.933333333,1,27,1.4259172,0.666793,7.5,1.733333333,1,4,145.4666667,12,194,0,0
IrF5,377.65,15503.69856,14.14855047,18601.60857,47.86816933,18.9984032,192.217,854.2333333,84.88,4701,15.66666667,9,17,71,57,141,3761.413333,1.696,22560,3.683333333,2.2,3.98,16.01350333,8.96702,17.4228,1.641666667,0,1.97,-2.889802706,-8.84851145,-1.698060958,2.748357546,2.687689729,3.051696628,3.462713524,3.386276865,3.84489682,0,0,0,10.45791667,9.7075,14.21,1500,5500,1500,9100,0.7085,0.131,0.824,30.27,25.1,31.304,7.065833333,0.255,41.12,15.99666667,13.88,16.42,0,0,0,0.166666667,0,1,0,0,0,0.166666667,0,1,0,0,0,0.833333333,0,1,501.0833333,53.5,2739,87.5,60,93,999999.9,999999.9,1.333333333,1,3,9.666666667,7,23,0.5,0,3,1.166666667,0,7,0,0,0,2.333333333,0,14,0.833333333,0,1,4.166666667,0,5,0,0,0,2,2,2,20.33333333,9,77,1.730833333,0.557,7.6,2.666666667,2,6,50,15,225,2,1.470588235
KHSO3,463.15,12416.27631,27.16654579,18618.05194,20.02824,1.00794,39.0983,340.025,20.13,1032,11,1,16,89.5,31,203,470.0628167,0.0899,1960,2.653333333,0.82,3.44,11.52554438,4.3406633,13.61805,1.675833333,0,7.853,-3.799403819,-4.756791905,-1.097539713,3.20804789,2.365120549,5.268200874,4.041887065,2.979865165,6.637517176,0,0,0,22.13725694,6.615,73.10666667,500,700,500,1000,3.087166667,0.708,14.304,28.21166667,22.7,29.6,0.796,0.06,2.335,30.915,17.36,75.63,0.166666667,0,1,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.833333333,0,1,150.55,14.01,388.36,74,3,92,64,103,1.666666667,1,2,4.333333333,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,2,2.666666667,0,4,0.333333333,0,1,1.666666667,1,2,10,1,19,8.2004655,0.666793,43.23,2.333333333,1,4,88.16666667,12,229,0,0
NaBO2,1239.15,9307.782607,7.297767265,18592.19717,16.44989232,10.811,22.98976928,1402.3,90.1,4273,11.5,1,16,95.5,66,166,857.7145,1.429,2460,2.4625,0.93,3.44,10.168299,5.139076,13.61805,0.381,0,1.524,-4.362880837,-6.677698154,-1.260241383,2.893310023,2.429779429,3.88167309,3.645342202,3.061330249,4.890601634,0,0,0,13.65645833,7.1725,29.24333333,500,2900,500,2000,1.0225,0.918,1.228,24.51825,11.087,29.378,13.31,0.22,50.2,20.5575,7.75,39.76,0.25,0,1,0,0,0,0,0,0,0.25,0,1,0.25,0,1,0.5,0,1,707.1175,54.8,2348,62,2,87,64,180,2.5,1,5,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,5,2.25,0,4,0.25,0,1,1.75,1,2,8,5,11,7.186,0.802,24.11,2.25,2,3,104.75,12,229,0,0
RbHSO4,487.15,13300.94973,27.16654579,18618.05194,26.07690571,1.00794,85.4678,294.1785714,20.13,961,11.71428571,1,16,88.57142857,31,220,499.6865571,0.0899,1960,2.765714286,0.82,3.44,11.80111157,4.177128,13.61805,1.436428571,0,7.853,-3.917001447,-4.756791905,-0.963335025,3.181752147,2.365120549,5.661284779,4.008756506,2.979865165,7.132771862,0,0,0,22.79205357,6.615,90.7225,500,700,500,1000,2.721,0.363,14.304,28.58685714,22.7,31.06,0.693,0.06,2.19,31.47285714,17.36,93.09,0.142857143,0,1,0,0,0,0,0,0,0.142857143,0,1,0,0,0,0.857142857,0,1,133.4328571,14.01,388.36,76,4,92,64,103,1.714285714,1,2,4.571428571,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.428571429,0,2,2.857142857,0,4,0.285714286,0,1,1.714285714,1,2,12.28571429,1,37,7.720684714,0.666793,47.27,2.428571429,1,5,77.28571429,12,229,0,0
ZnF2,1145.15,12406.14094,15.20568373,18601.60857,34.45893547,18.9984032,65.38,449.92,84.88,1180,15.33333333,12,17,78.66666667,57,122,2381.130667,1.696,7140,3.203333333,1.65,3.98,14.74659967,9.394199,17.4228,1.313333333,0,1.97,-1.545373943,-1.698060958,-1.239999915,2.803024561,2.687689729,3.033694224,3.531589647,3.386276865,3.822215211,0,0,0,11.125,9.7075,13.96,1500,1600,1500,1900,0.678666667,0.388,0.824,29.33266667,25.39,31.304,2.526,0.255,7.068,16.01,15.19,16.42,0,0,0,0.333333333,0,1,0,0,0,0.333333333,0,1,0,0,0,0.666666667,0,1,266.56,53.5,692.68,85,69,93,999999.9,999999.9,0.666666667,0,1,8.666666667,7,12,0,0,0,3.333333333,0,10,0,0,0,0,0,0,0.666666667,0,1,3.333333333,0,5,0,0,0,2,2,2,16,9,30,-1.567555556,-5.816666667,0.557,2.666666667,2,4,74.66666667,15,194,2,1.470588235
Ag2MoO4,756.15,10631.20583,15.50088069,18592.19717,53.67057143,15.9994,107.8682,1448.914286,90.1,4912,13.14285714,6,16,101.1428571,66,154,4466.530857,1.429,10490,2.825714286,1.93,3.44,10.95958429,7.09243,13.61805,0,0,0,-5.057723216,-10.84610777,-2.76539356,2.867242924,2.630893787,3.196480506,3.612499715,3.314718462,4.027313074,0,0,0,12.11,9.105,16.33,500,2400,500,5300,0.627571429,0.235,0.918,27.46742857,24.06,29.378,8.708571429,0.22,37.48,17.01857143,15.59,17.36,0,0,0,0.428571429,0,1,0,0,0,0.428571429,0,1,0,0,0,0.571428571,0,1,797.8657143,54.8,2896,75.42857143,50,87,64,144,2.285714286,1,6,7.428571429,6,11,0.714285714,0,5,3.571428571,0,10,0,0,0,0,0,0,1.142857143,0,2,2.285714286,0,4,0.428571429,0,1,1.571428571,1,2,24,8,47,4.284,0.802,12.8,3.285714286,2,5,103.8571429,12,229,0,0
C20H23NO4,442.15,10861.5205,8.825089715,18618.05194,7.112519167,1.00794,15.9994,1810.429167,20.13,4300,7.958333333,1,16,53.5,31,76,941.8548896,0.0899,2260,2.466666667,2.2,3.44,12.64534352,11.2603,14.5341,5.770333333,0,7.853,-6.001095198,-9.209713655,-3.331290765,2.351382846,2.242692341,3.091182017,2.962556744,2.825615289,3.894645292,0,0,0,6.586119792,5.64,14.76875,500,1300,500,500,7.247583333,0.709,14.304,20.42091667,8.517,29.378,48.97114583,0.06,117.4,19.62458333,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1605.51,14.01,3823,85.125,77,92,64,72,2.375,1,4,2.75,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.895833333,0,4,1.229166667,0,4,0.479166667,0,1,1.520833333,1,2,3.791666667,1,8,1.105088313,0.666793,1.67,1.520833333,1,2,178.8333333,12,194,0,0
C3H7NO2S,513.15,13296.92134,8.825089715,18618.05194,8.654155714,1.00794,32.065,1001.145714,20.13,4300,8,1,16,53.78571429,31,105,624.6241643,0.0899,2260,2.539285714,2.2,3.44,12.93572936,10.36001,14.5341,5.507,0,7.853,-5.197887004,-9.209713655,-3.331290765,2.525655358,2.242692341,3.722284555,3.18212635,2.825615289,4.689784664,0,0,0,8.713616071,5.64,25.786875,500,1300,500,1000,7.559928571,0.708,14.304,24.14164286,8.517,29.378,25.36685714,0.06,117.4,23.165,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,866.2914286,14.01,3823,87.07142857,77,92,64,103,2,1,4,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,4,1.5,0,4,0.5,0,1,1.5,1,2,4.571428571,1,16,1.091539357,0.666793,2.9,1.571428571,1,3,159.1428571,12,194,0,0
C4H8N2O3,507.15,14231.84149,8.825089715,18618.05194,7.771642353,1.00794,15.9994,1046.221176,20.13,4300,8.352941176,1,16,52.47058824,31,76,532.2063647,0.0899,2260,2.6,2.2,3.44,13.16182906,11.2603,14.5341,5.510705882,0,7.853,-5.540143463,-9.209713655,-3.331290765,2.468634068,2.242692341,3.091182017,3.110284026,2.825615289,3.894645292,0,0,0,7.784264706,5.64,14.76875,500,1300,500,500,7.182470588,0.709,14.304,24.18458824,8.517,29.378,27.73235294,0.06,117.4,22.13411765,5.67,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,923.2105882,14.01,3823,86.41176471,77,92,64,72,2.117647059,1,4,3.058823529,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.647058824,0,4,1.529411765,0,4,0.470588235,0,1,1.529411765,1,2,4.117647059,1,8,0.977667294,0.666793,1.67,1.529411765,1,2,161.8823529,12,194,0,0
C52H49P4ClFe,468.15,8702.669072,8.825089715,18618.05194,8.309705682,1.00794,55.845,2151.152617,20.13,4300,8.056074766,1,17,57.31775701,31,132,1240.127281,0.0899,7874,2.375233645,1.83,3.16,12.2866925,7.9024,13.598443,5.865252336,0,7.853,-6.297292634,-9.209713655,-1.784433755,2.36627454,2.242692341,3.65918124,2.981319103,2.825615289,4.610279469,0.019725821,0,2.1106628,6.943209835,5.64,24.4975,1500,2400,1000,5100,6.932411215,0.449,14.304,18.78685047,8.517,33.949,57.93373832,0.06,117.4,18.51037383,5.67,32.02,0,0,0,0.009345794,0,1,0,0,0,0.009345794,0,1,0,0,0,0.990654206,0,1,1894.712991,14.01,3823,84.04672897,55,94,125,125,2.560747664,1,4,2.728971963,1,8,0.037383178,0,4,0.056074766,0,6,0,0,0,0,0,0,2.065420561,0,4,1.130841121,0,5,0.457943925,0,1,1.542056075,1,2,4.336448598,1,26,1.351522028,0.666793,8.4,1.607476636,1,4,185.9345794,2,229,0,0
CF3I,163.15,11171.26193,8.825089715,18601.60857,39.18207592,12.0107,126.90447,1002.388,84.88,4300,16.4,14,17,77.2,57,139,1441.0176,1.696,4940,3.43,2.55,3.98,14.795992,10.45126,17.4228,2.2936,1.062,4.496,-3.161859789,-9.209713655,-1.505402418,2.944055937,2.242692341,4.414518159,3.709278048,2.825615289,5.561944354,0,0,0,15.5555,5.64,43.015,500,4900,500,4800,0.679,0.214,0.824,31.3718,8.517,54.43,25.185,0.255,117.4,19.488,5.67,42.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,874.07,53.5,3823,90.4,77,96,999999.9,999999.9,1.6,1,4,8.4,4,17,0,0,0,2,0,10,0,0,0,0,0,0,1.6,1,4,4.4,2,5,0,0,0,2,2,2,17.2,6,53,1.6732,0.557,5.025,2.6,2,5,60.6,15,194,2,1.470588235
CrBr2,1115.15,32.38286271,12.09293747,42.52782532,70.60136667,51.9961,79.904,1202.666667,332,2944,13.33333333,6,17,126.3333333,120,139,4460,3120,7140,2.526666667,1.66,2.96,10.13137,6.76651,11.8138,0.971333333,0,1.457,-4.223922405,-9.50571654,-1.583025338,3.534104389,2.818080279,3.892116444,4.452692512,3.550558664,4.903759436,0,0,0,23.38333333,11.19,29.48,3100,3300,4100,6900,0.465666667,0.449,0.474,58.24333333,23.35,75.69,10.52333333,5.285,21,47.43,12.01,65.14,0,0,0,0.333333333,0,1,0,0,0,0.333333333,0,1,0,0,0,0.666666667,0,1,903.8666667,265.8,2180,79.66666667,49,95,999999.9,999999.9,2.666666667,1,6,13.33333333,6,17,1.666666667,0,5,8.333333333,5,10,0,0,0,0,0,0,0.666666667,0,1,3.333333333,0,5,0.333333333,0,1,1.666666667,1,2,31.33333333,24,35,5.9,3.05,11.6,4,4,4,119,64,229,2,1.470588235
GeO2,1388.15,12402.35177,22.66097638,18592.19717,34.8796,15.9994,72.64,1091.066667,90.1,3093,15.33333333,14,16,84,66,120,1775.286,1.429,5323,2.963333333,2.01,3.44,11.71184333,7.89943,13.61805,0.127666667,0,0.383,-4.709874452,-4.756791905,-4.616039545,2.948365022,2.630893787,3.583307493,3.714707154,3.314718462,4.514684539,0,0,0,13.73833333,9.105,23.005,500,5300,500,1900,0.718666667,0.32,0.918,27.326,23.222,29.378,12.46,0.22,36.94,18.98333333,17.36,22.23,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,1,0.666666667,0,1,440.3333333,54.8,1211.4,84.33333333,79,87,64,114,2.666666667,2,4,8.666666667,6,14,0,0,0,3.333333333,0,10,0,0,0,0,0,0,2.666666667,2,4,3.333333333,2,4,0,0,0,2,2,2,16,8,32,2.481333333,0.802,5.84,2.666666667,2,4,83,12,225,0,0
IrF6,317.15,15946.25714,14.14855047,18601.60857,43.74391703,18.9984032,192.217,744.3257143,84.88,4701,15.85714286,9,17,69,57,141,3224.310857,1.696,22560,3.725714286,2.2,3.98,16.21483143,8.96702,17.4228,1.688571429,0,1.97,-2.719553885,-8.84851145,-1.698060958,2.739690715,2.687689729,3.051696628,3.451794001,3.386276865,3.84489682,0,0,0,10.35071429,9.7075,14.21,1500,5500,1500,9100,0.725,0.131,0.824,30.41771429,25.1,31.304,6.092857143,0.255,41.12,16.05714286,13.88,16.42,0,0,0,0.142857143,0,1,0,0,0,0.142857143,0,1,0,0,0,0.857142857,0,1,437.1428571,53.5,2739,88.28571429,60,93,999999.9,999999.9,1.285714286,1,3,9.285714286,7,23,0.428571429,0,3,1,0,7,0,0,0,2,0,14,0.857142857,0,1,4.285714286,0,5,0,0,0,2,2,2,18.71428571,9,77,1.563142857,0.557,7.6,2.571428571,2,6,45,15,225,2,1.470588235
LiNH2,648.15,13962.53673,21.54405808,18618.05194,5.740895,1.00794,14.0067,433.1175,20.13,1615,4.5,1,15,65.25,31,128,134.1077,0.0899,535,2.105,0.98,3.04,11.78067625,5.391719,14.5341,5.53575,0,7.853,-4.185977413,-8.21144121,-1.86988691,2.758748488,2.365120549,3.213570838,3.475805292,2.979865165,4.048845545,0,0,0,11.14802083,6.615,16.59333333,999999.9,999999.9,999999.9,999999.9,8.3075,1.04,14.304,27.914,24.86,29.124,0.86875,0.06,3,27.0875,21.63,32.02,0.25,0,1,0,0,0,0,0,0,0.25,0,1,0,0,0,0.75,0,1,136.19,14.01,453.69,66.75,1,92,999999.9,999999.9,1.5,1,3,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,3,0.75,0,3,0.75,0,1,1.25,1,2,3,1,7,6.6921465,0.666793,24.335,1.5,1,2,202.75,194,229,6,4.411764706
Na5P3O10,895.15,10344.65587,28.21412182,18592.19717,20.43689624,15.9994,30.973762,463.4166667,90.1,1156,11.66666667,1,16,100.6111111,66,166,573.5161111,1.429,1823,2.534444444,0.93,3.44,10.74088611,5.139076,13.61805,0.270833333,0,1.625,-3.892814061,-5.400509043,-1.260241383,3.133281957,2.630893787,3.88167309,3.947687893,3.314718462,4.890601634,0,0,0,16.94318783,9.105,29.24333333,500,2000,500,5100,0.979277778,0.769,1.228,28.13344444,23.824,29.378,3.934444444,0.22,18.54,23.85388889,17.36,39.76,0.277777778,0,1,0,0,0,0,0,0,0.277777778,0,1,0,0,0,0.722222222,0,1,186.3472222,54.8,370.87,62.72222222,2,87,64,180,1.888888889,1,3,4.444444444,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1.611111111,0,3,2.722222222,0,4,0.277777778,0,1,1.722222222,1,2,10,8,15,7.747777778,0.802,24.11,2.444444444,2,3,70.61111111,2,229,0,0
